Sound	*Index	Redirect	Channel	FileName	IsLocal	IsMusic	IsAmbientScene	IsAmbientEvent	IsUI	Volume Min	Volume Max	Pitch Min	Pitch Max	Group Size	Group Weight	Loop	Fade In	Fade Out	Defer Inst	Stop Inst	Duration	Compound	Falloff	LFEMix	3dSpread	Priority	Stream	Is2D	Tracking	Solo	Music Vol	Block 1	Block 2	Block 3	HDOptOut	Delay	4731
fara_greeting_time_1_hd	5621		vo/eax/dialog_hd	act2\fara\far_goodmorning.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
fara_greeting_time_2_hd	5622		vo/eax/dialog_hd	act2\fara\far_goodday.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
fara_greeting_time_3_hd	5623		vo/eax/dialog_hd	act2\fara\far_goodevening.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
geglash_act2_gossip_1_hd	5624		vo/eax/dialog_hd	act2\geglash\geg_act2_gossip_01.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
geglash_act2_gossip_2_hd	5625		vo/eax/dialog_hd	act2\geglash\geg_act2_gossip_02.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
geglash_act2_gossip_3_hd	5626		vo/eax/dialog_hd	act2\geglash\geg_act2_gossip_03.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
geglash_act2_gossip_4_hd	5627		vo/eax/dialog_hd	act2\geglash\geg_act2_gossip_04.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
geglash_act2_gossip_5_hd	5628		vo/eax/dialog_hd	act2\geglash\geg_act2_gossip_05.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
geglash_act2_gossip_6_hd	5629		vo/eax/dialog_hd	act2\geglash\geg_act2_gossip_06.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
geglash_act2_gossip_7_hd	5630		vo/eax/dialog_hd	act2\geglash\geg_act2_gossip_07.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
geglash_act2_gossip_8_hd	5631		vo/eax/dialog_hd	act2\geglash\geg_act2_gossip_08.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
geglash_act2_gossip_bar_hd	5632		vo/eax/dialog_hd	act2\geglash\geg_act2_gossip_bar.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
geglash_act2_intro_hd	5633		vo/eax/dialog_hd	act2\geglash\geg_act2_intro.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
geglash_act2_intro_bar_hd	5634		vo/eax/dialog_hd	act2\geglash\geg_act2_intro_bar.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
geglash_act2_q1_after_hd	5635		vo/eax/dialog_hd	act2\geglash\geg_act2_q1_after.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
geglash_act2_q1_early_hd	5636		vo/eax/dialog_hd	act2\geglash\geg_act2_q1_early.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
geglash_act2_q1_success_hd	5637		vo/eax/dialog_hd	act2\geglash\geg_act2_q1_successful.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
geglash_act2_q3_after_hd	5638		vo/eax/dialog_hd	act2\geglash\geg_act2_q3_after.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
geglash_act2_q3_early_hd	5639		vo/eax/dialog_hd	act2\geglash\geg_act2_q3_early.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
geglash_act2_q3_success_hd	5640		vo/eax/dialog_hd	act2\geglash\geg_act2_q3_successful.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
geglash_act2_q4_after_hd	5641		vo/eax/dialog_hd	act2\geglash\geg_act2_q4_after.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
geglash_act2_q4_early_hd	5642		vo/eax/dialog_hd	act2\geglash\geg_act2_q4_early.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
geglash_act2_q4_success_hd	5643		vo/eax/dialog_hd	act2\geglash\geg_act2_q4_successful.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
geglash_act2_q5_early_hd	5644		vo/eax/dialog_hd	act2\geglash\geg_act2_q5_early.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
geglash_act2_q5_success_hd	5645		vo/eax/dialog_hd	act2\geglash\geg_act2_q5_successful.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
geglash_act2_q6_after_hd	5646		vo/eax/dialog_hd	act2\geglash\geg_act2_q6_after.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
geglash_act2_q6_success_hd	5647		vo/eax/dialog_hd	act2\geglash\geg_act2_q6_successful.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
geglash_greeting_return_hd	5648		vo/eax/dialog_hd	act2\geglash\geg_youbeentokurast.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
geglash_greeting_time_1_hd	5649		vo/eax/dialog_hd	act2\geglash\geg_goodmorning.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
geglash_greeting_time_2_hd	5650		vo/eax/dialog_hd	act2\geglash\geg_goodday.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
geglash_greeting_time_3_hd	5651		vo/eax/dialog_hd	act2\geglash\geg_goodevening.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
gheed_act1_gossip_1_hd	5652		vo/eax/dialog_hd	act1\gheed\ghe_act1_gossip_01.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
gheed_act1_gossip_2_hd	5653		vo/eax/dialog_hd	act1\gheed\ghe_act1_gossip_02.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
gheed_act1_gossip_3_hd	5654		vo/eax/dialog_hd	act1\gheed\ghe_act1_gossip_03.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
gheed_act1_gossip_4_hd	5655		vo/eax/dialog_hd	act1\gheed\ghe_act1_gossip_04.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
gheed_act1_gossip_5_hd	5656		vo/eax/dialog_hd	act1\gheed\ghe_act1_gossip_05.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
gheed_act1_gossip_6_hd	5657		vo/eax/dialog_hd	act1\gheed\ghe_act1_gossip_06.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
gheed_act1_gossip_nec_hd	5658		vo/eax/dialog_hd	act1\gheed\ghe_act1_gossip_nec.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
gheed_act1_intro_hd	5659		vo/eax/dialog_hd	act1\gheed\ghe_act1_intro.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
gheed_act1_intro_nec_hd	5660		vo/eax/dialog_hd	act1\gheed\ghe_act1_intro_nec.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
gheed_act1_q1_after_hd	5661		vo/eax/dialog_hd	act1\gheed\ghe_act1_q1_after.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
gheed_act1_q1_early_hd	5662		vo/eax/dialog_hd	act1\gheed\ghe_act1_q1_early.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
gheed_act1_q1_success_hd	5663		vo/eax/dialog_hd	act1\gheed\ghe_act1_q1_successful.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
gheed_act1_q2_after_hd	5664		vo/eax/dialog_hd	act1\gheed\ghe_act1_q2_after.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
gheed_act1_q2_early_hd	5665		vo/eax/dialog_hd	act1\gheed\ghe_act1_q2_early.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
gheed_act1_q2_success_hd	5666		vo/eax/dialog_hd	act1\gheed\ghe_act1_q2_successful.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
gheed_act1_q3_after_hd	5667		vo/eax/dialog_hd	act1\gheed\ghe_act1_q3_after.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
gheed_act1_q3_early_hd	5668		vo/eax/dialog_hd	act1\gheed\ghe_act1_q3_early.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
gheed_act1_q3_success_hd	5669		vo/eax/dialog_hd	act1\gheed\ghe_act1_q3_successful.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
gheed_act1_q4_after_hd	5670		vo/eax/dialog_hd	act1\gheed\ghe_act1_q4_after_scroll.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
gheed_act1_q4_early_hd	5671		vo/eax/dialog_hd	act1\gheed\ghe_act1_q4_early.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
gheed_act1_q4_early_scroll_hd	5672		vo/eax/dialog_hd	act1\gheed\ghe_act1_q4_early_scroll.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
gheed_act1_q4_success_hd	5673		vo/eax/dialog_hd	act1\gheed\ghe_act1_q4_successful.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
gheed_act1_q4_success_scroll_hd	5674		vo/eax/dialog_hd	act1\gheed\ghe_act1_q4_successful_scroll.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
gheed_act1_q5_after_hd	5675		vo/eax/dialog_hd	act1\gheed\ghe_act1_q5_after.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
gheed_act1_q5_early_hd	5676		vo/eax/dialog_hd	act1\gheed\ghe_act1_q5_early.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
gheed_act1_q5_success_hd	5677		vo/eax/dialog_hd	act1\gheed\ghe_act1_q5_successful.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
gheed_act1_q6_after_hd	5678		vo/eax/dialog_hd	act1\gheed\ghe_act1_q6_after.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
gheed_act1_q6_early_hd	5679		vo/eax/dialog_hd	act1\gheed\ghe_act1_q6_early.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
gheed_act1_q6_success_hd	5680		vo/eax/dialog_hd	act1\gheed\ghe_act1_q6_successful.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
gheed_greeting_return_hd	5681		vo/eax/dialog_hd	act1\gheed\ghe_goodtoseeyou.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
gheed_greeting_time_1_hd	5682		vo/eax/dialog_hd	act1\gheed\ghe_goodmorning.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
gheed_greeting_time_2_hd	5683		vo/eax/dialog_hd	act1\gheed\ghe_goodday.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
gheed_greeting_time_3_hd	5684		vo/eax/dialog_hd	act1\gheed\ghe_goodevening.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
greiz_act2_gossip_1_hd	5685		vo/eax/dialog_hd	act2\griez\gre_act2_gossip_01.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
greiz_act2_gossip_2_hd	5686		vo/eax/dialog_hd	act2\griez\gre_act2_gossip_02.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
greiz_act2_gossip_3_hd	5687		vo/eax/dialog_hd	act2\griez\gre_act2_gossip_03.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
greiz_act2_gossip_4_hd	5688		vo/eax/dialog_hd	act2\griez\gre_act2_gossip_04.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
greiz_act2_gossip_5_hd	5689		vo/eax/dialog_hd	act2\griez\gre_act2_gossip_05.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
greiz_act2_gossip_6_hd	5690		vo/eax/dialog_hd	act2\griez\gre_act2_gossip_06.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
greiz_act2_gossip_7_hd	5691		vo/eax/dialog_hd	act2\griez\gre_act2_gossip_07.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
greiz_act2_gossip_8_hd	5692		vo/eax/dialog_hd	act2\griez\gre_act2_gossip_08.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
greiz_act2_gossip_9_hd	5693		vo/eax/dialog_hd	act2\griez\gre_act2_gossip_09.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
greiz_act2_gossip_10_hd	5694		vo/eax/dialog_hd	act2\griez\gre_act2_gossip_10.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
greiz_act2_gossip_11_hd	5695		vo/eax/dialog_hd	act2\griez\gre_act2_gossip_11.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
greiz_act2_gossip_12_hd	5696		vo/eax/dialog_hd	act2\griez\gre_act2_gossip_12.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
greiz_act2_intro_hd	5697		vo/eax/dialog_hd	act2\griez\gre_act2_intro.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
greiz_act2_q1_after_hd	5698		vo/eax/dialog_hd	act2\griez\gre_act2_q1_after.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
greiz_act2_q1_early_hd	5699		vo/eax/dialog_hd	act2\griez\gre_act2_q1_early.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
greiz_act2_q1_success_hd	5700		vo/eax/dialog_hd	act2\griez\gre_act2_q1_successful.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
greiz_act2_q3_after_hd	5701		vo/eax/dialog_hd	act2\griez\gre_act2_q3_after.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
greiz_act2_q3_early_hd	5702		vo/eax/dialog_hd	act2\griez\gre_act2_q3_early.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
greiz_act2_q3_success_hd	5703		vo/eax/dialog_hd	act2\griez\gre_act2_q3_successful.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
greiz_act2_q4_after_hd	5704		vo/eax/dialog_hd	act2\griez\gre_act2_q4_after.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
greiz_act2_q4_early_hd	5705		vo/eax/dialog_hd	act2\griez\gre_act2_q4_early.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
greiz_act2_q4_success_hd	5706		vo/eax/dialog_hd	act2\griez\gre_act2_q4_successful.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
greiz_act2_q5_early_hd	5707		vo/eax/dialog_hd	act2\griez\gre_act2_q5_early.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
greiz_act2_q5_success_hd	5708		vo/eax/dialog_hd	act2\griez\gre_act2_q5_successful.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
greiz_act2_q6_after_hd	5709		vo/eax/dialog_hd	act2\griez\gre_act2_q6_after.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
greiz_act2_q6_success_hd	5710		vo/eax/dialog_hd	act2\griez\gre_act2_q6_successful.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
greiz_greeting_return_hd	5711		vo/eax/dialog_hd	act2\griez\gre_comebackthisway.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
greiz_greeting_time_1_hd	5712		vo/eax/dialog_hd	act2\griez\gre_goodmorning.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
greiz_greeting_time_2_hd	5713		vo/eax/dialog_hd	act2\griez\gre_goodday.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
greiz_greeting_time_3_hd	5714		vo/eax/dialog_hd	act2\griez\gre_goodevening.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
guard_halt_hd	5715		vo/eax/dialog_hd	act2\guard\gua_halt.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
guard_hey_hero_hd	5716		vo/eax/dialog_hd	act2\guard\gua_heyhero.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
guard_stay_out_of_trouble_hd	5717		vo/eax/dialog_hd	act2\guard\gua_stayoutoftrouble.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
guard_welcome_hd	5718		vo/eax/dialog_hd	act2\guard\gua_welcome.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
guard_you_may_enter_hd	5719		vo/eax/dialog_hd	act2\guard\gua_youmayenter.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
guard_you_may_not_pass_hd	5720		vo/eax/dialog_hd	act2\guard\gua_youmaynotpass.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
halbu_greeting_inactive_1_hd	5721		vo/eax/dialog_hd	act4\halbu\hal_whatdoyouneed.flac	1	0	0	0	0	210	210	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
hire_male_cant_use_that_ever_1_hd	5722		vo/eax/dialog_hd	common\hireables\male_icantusethat1.flac	1	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
hire_male_cant_use_that_ever_2_hd	5723		vo/eax/dialog_hd	common\hireables\male_icantusethat2.flac	1	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
hire_male_cant_use_that_ever_3_hd	5724		vo/eax/dialog_hd	common\hireables\male_icantusethat3.flac	1	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
hire_male_cant_use_that_yet_1_hd	5725		vo/eax/dialog_hd	common\hireables\male_icantusethatyet1.flac	1	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
hire_male_cant_use_that_yet_2_hd	5726		vo/eax/dialog_hd	common\hireables\male_icantusethatyet2.flac	1	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
hire_male_cant_use_that_yet_3_hd	5727		vo/eax/dialog_hd	common\hireables\male_icantusethatyet3.flac	1	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
hireable_fem_cant_use_that_ever_hd	5728		vo/eax/dialog_hd	common\hireables\female_icantusethat.flac	1	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
hireable_fem_cant_use_that_yet_hd	5729		vo/eax/dialog_hd	common\hireables\female_icantusethatyet.flac	1	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
hireable_female_i_will_use_that_hd	5730		vo/eax/dialog_hd	common\hireables\female_illputthattogooduse.flac	1	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
hireable_female_thank_you_hd	5731		vo/eax/dialog_hd	common\hireables\female_thankyou.flac	1	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
hireable_male_i_will_use_that_1_hd	5732		vo/eax/dialog_hd	common\hireables\male_illputthattogooduse1.flac	1	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
hireable_male_i_will_use_that_2_hd	5733		vo/eax/dialog_hd	common\hireables\male_illputthattogooduse2.flac	1	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
hireable_male_i_will_use_that_3_hd	5734		vo/eax/dialog_hd	common\hireables\male_illputthattogooduse3.flac	1	0	0	0	0	255	255	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
